SORTED	LEFT	MATCH	RIGHT	ID
places other various are there and 	...iating with Yemen <,> [.] And there are various other places	we are	seeing <,> besides looking for oil and gas within the...	ICE-IND:S1B-055:46:1:B
please honor your must but 	...ly on even irrelevant matters [.] But must Your Honor please	we are	not debating foreign debt here [.] I think there 's unanimit...	ICE-PHL:S1B-059:63:1:B
point the to more 	...or to expand and improve existing ones [.] More to the point	we are	spending this extra money where it is needed most [.] To imp...	ICE-HKG:S2B-032:44:1:A
point this at 	...await the outcome of a federal hearing. [.] " At this point,	we are	looking at what all the options are," Joyce Dombruski,...	ICE-USA:W2C-018:55:3
point this at mean i 	...e <,,> you 're building [.] I mean at this point <,> <}> <=>	we are	</=> </}> old enough and we have it figured out enough...	ICE-CAN:S1A-081:121:1:A
points some point some though even 	Uh I do n't think so [.] Even though some point some points	we are	disagree with each each other but it 's [.] Most of them mos...	ICE-HKG:S1B-021:154:1:C
policies and actions our of results the about 	... about the results of our actions and policies;	we are	uncertain about the achievements of future technology. [.] T...	ICE-NZL:W2A-018:147:1
policy uh bilingual the abandoning not are we said i 	... I said we are not abandoning the bilingual uh policy	we are	just finding out a way by which we could teach English...	ICE-PHL:S1B-045:36:2:B
politically uhm 	...<,></[<#> <{#> <[#> tornados right</[<#> [.] Uhm politically	we are	also open because of <}> <=> our</=></}> liberal...	ICE-JAM:S1B-012:173:1:C
port container chung kwai uh this through passing after 	... [.] After passing through this uh Kwai Chung Container Port	we are	now directing to uh Tsuen Wan and the tape will tell...	ICE-HKG:S2A-025:98:1:A
port the of developments physical from apart 	...ven onwards [.] Apart from physical developments of the port	we are	strengthening our status as a world maritime centre [.] Ther...	ICE-HKG:S2B-050:53:1:A
portion cooking gold magnolia ating sa dito umaga 	... umaga dito sa ating Magnolia Gold cooking portion	we are	going to make a dish called parmesan chicken wings...	ICE-PHL:S2A-054:57:2:A
position a such take to unwilling be council the 	... the Council be unwilling to take such a position,	we are	requesting that at the very least the Council place on...	ICE-JAM:W1B-020:24:2
position the for application his for support of letter 	... letter of support for his application for the position	we are	advertising. [.] I feel quite honoured to do so, especially ...	ICE-CAN:W1B-027:81:3
position the understand could you tan mr that hope 	... hope that Mr Tan you could understand the position	we are	in lah [.] Although a lot of time people say that you know b...	ICE-SGP:S1B-077:42:1:B
pot hot cheese the the the like like yes 	Fondue [.] Yes like like the the the cheese hot pot	we are	[.] But it 's it 's #..#	ICE-HKG:S1A-093:171:1:B
potential their in invest and children the up bring 	... bring up the children and invest in their potential	we are	starting in a limited way because the system can...	ICE-SGP:S2B-003:X136:1:A
present at 	... factories who would like to give donations . [.] At present	we are	in need of Professional Development fund to sponsor...	ICE-HKG:W1B-018:182:10
present at 	... now stands documented at around two million. [.] At present	we are	losing 5 to 10 per cent per decade. [.] As the highest life-...	ICE-IND:W2B-029:147:2
present at 	...o work on the spine with the least trauma . [.] At present ,	we are	able to provide treatment to a large variety of these...	ICE-HKG:W2A-021:123:2
present to here are we scrutinize to here are we 	... we are here to scrutinize we are here to present	we are	here to accept we are here to reject harmoniously<,>...	ICE-JAM:S2A-022:59:2:C
president mr used being therefore are we 	...in this chamber [.] We are therefore being used Mr President	we are	being used [.] We are being made puppets in a show to bring ...	ICE-PHL:S2A-064:30:2:A
principle of matter a as principle of matter a as but 	...ay [.] But as a matter of principle as a matter of principle	we are	saying that anyone who is economically active in the...	ICE-HKG:S1B-044:62:1:A
principles our by stand and others for up stand and up 	... up and stand up for others and stand by our principles	we are	not mere men-pleasers in it for the immediate horizon...	ICE-JAM:S2B-034:97:2:A
probably figures the so right all 	...in urban area [.] All right so the <,> figures <,,> probably	we are	talking about close <,> to one million people <,,> [.] Right...	ICE-HKG:S2A-043:72:1:A
probably people business our to facilities uh 	... uh <,> facilities to our business people <,> probably	we are	getting in some new technology <,> [.] And with the help of ...	ICE-IND:S2A-038:71:1:A
problem great a 's it so 	...you have to have the text books [.] So it 's a great problem	we are	now facing <,> [.] I do n't know what will be done in future...	ICE-IND:S1A-060:157:1:A
problem greatest the is this always uhm 	...xeroxed copy [.] Uhm <,> always this is the greatest problem	we are	facing [.] We just ca n't buy books they are simply not avai...	ICE-IND:S1A-060:126:1:A
problem this cure and find to take will it long how 	... how long it will take to find and cure this problem ,	we are	sending you a new replacement unit of the Atlanta . [.] We w...	ICE-HKG:W1B-030:168:13
problems fundamental very are are those and 	... the food [.] and those are are very fundamental problems <?>	we are	seeing and we 'll be seeing</?> #..# a lot more of that [.] ...	ICE-NZL:S2A-048:53:1:H
problems some with connected is that issues the of 	... of the issues that is connected with some problems	we are	facing [.] And in the process of trying to get a solution th...	ICE-HKG:S2A-036:16:1:A
procedures know you 	...n't tell them about the <,> new <,,> [.] You know procedures	we are	following [.] Because that 's not confirmed yet	ICE-HKG:S1A-053:340:1:A
process this reverse to done is something unless that 	... that unless something is done to reverse this process,	we are	in danger of becoming straddled with a language that...	ICE-IRL:W1A-015:B
processes engineering chemical in now 	...quid concentration [.] Now in chemical engineering processes	we are	dealing mostly with steady state phenomena so this...	ICE-SGP:S1B-007:64:1:A
program important most the is this program forestry 	... forestry program this is the most important program	we are	going into because this would transfer large areas...	ICE-PHL:S2B-043:60:1:A
programme second the be to happens also this 	...ty <,,> [.] This also happens to be the <,> second programme	we are	organizing in Kolhapur <,> [.] And I am grateful <,,> to the...	ICE-IND:S2A-026:3:1:A
progress we as 	...bviously to be very successful at <,> [.] As we progress <,>	we are	more likely to be <,> not so much have a job posted...	ICE-IRL:S2A-040:A
progressing are we as 	.....# is of temporary satisfaction. [.] As we are progressing,	we are	wiping the foot-prints of truth, happiness,...	ICE-IND:W1A-002:103:2
projects major the of one 	...will be very much appreciated. [.] One of the major projects	we are	organising is a 100-km Ultramarathon on Sunday, 18...	ICE-SGP:W1B-020:86:4
projects research er current the of some um about bit 	... bit about um some of the current er research projects	we are	um using <?>n views</?> for or are going to use <?>n...	ICE-NZL:S2A-043:30:1:M
promotion first upon and one thousand two eight 	... eight two thousand one and upon first promotion	we are	talking about a salary at least of three thousand...	ICE-SGP:S2A-044:93:2:B
protection income basic very this had n't has kong 	... Kong has n't had this very basic income protection	we are	suggesting that at a very modest cost <,> should we...	ICE-HKG:S1B-044:32:1:A
protection such of us of all to importance the 	... the importance to all of us of such protection,	we are	providing each eligible Cardholder with the...	ICE-IRL:W1B-021:J
purchases the to regard with are we where know you let 	... let you know where we are with regard to the purchases	we are	organising for you. [.] To date as you will be aware we have...	ICE-NZL:W1B-023:33:3
purpose the serve can us from letter introductory an 	... an introductory letter from us can serve the purpose ,	we are	more than glad to do you this service . [.] Attached please ...	ICE-HKG:W1B-017:89:4
purposes research the for 	Dear Sir/Madam , [.] For the research purposes ,	we are	interested in using the sol-gel derived porous Glass...	ICE-HKG:W1B-024:46:4
purposes research the for 	Dear Sir/Madam , [.] For the research purposes ,	we are	interested in your PR products : PR50-90 , PR53-90 ,...	ICE-HKG:W1B-024:112:7
purposes research the for 	Dear Sir/Madam , [.] For the research purposes ,	we are	interested in your V-TECH laser equipments , please...	ICE-HKG:W1B-024:92:6
purposes research the for 	Dear Sir/Madam , [.] For the research purposes ,	we are	interested in your product model 205B/225-03R , which...	ICE-HKG:W1B-024:161:9
purposes research the for 	Dear Sir/Madam , [.] For the research purposes ,	we are	interested to buy some partially...	ICE-HKG:W1B-024:134:8
quebec for independence on vote to going are we 	... we are going to vote on independence for Quebec <,>	we are	then going to make an offer to Canada after a yes vote...	ICE-CAN:S1B-033:62:2:A
question this for so okay 	... set of independent parameters [.] Okay so for this question	we are	going to look at the possibility that A2 and B2 are...	ICE-SGP:S1B-003:61:1:A
question to here are we that believe i 	...ke it so<,> [.] I believe that we are here<,> to question<,>	we are	here to scrutinize we are here to present we are here...	ICE-JAM:S2A-022:59:2:C
question uh the to relevance of is what 	...ntation <,,> [.] What is of relevance to the <,> uh question	we are	discussing in this seminar <,> is the fact that the...	ICE-IND:S2B-048:64:1:A
queue literacy in but 	...> advanced technology etcetera <,> [.] But in literacy queue	we are	far behind other countries <,> [.] It 's well known world ov...	ICE-IND:S2B-045:76:2:A
quickly more orders fill to order in 	Robin Smith [.] In order to fill orders more quickly,	we are	offering our pre-pay customers the option of paying by...	ICE-USA:W1B-019:94:1
quote i and observed hughes evans charles justice 	... Justice Charles Evans Hughes observed and I quote	we are	under a Constitution but the Constitution is what the...	ICE-PHL:S2B-030:21:1:A
races the from 	...s here is certainly as busy as last year. [.] From the races	we are	getting a feedback that people are more cautious with...	ICE-IRL:W2C-018:B
rain of type this 	I do n't think so <,,> [.] This type of rain	we are	going to have <,> oh #...# <,,> [.] Who was telling me yeste...	ICE-IND:S1A-041:19:1:C
rate the at 	...te more ecological damage than solving them. [.] At the rate	we are	going scientists estimate that within the next 100...	ICE-IND:W2B-029:146:2
reach global unmatched and streams profit strong 	... strong profit streams and unmatched global reach,	we are	confident about the year ahead, and beyond. [.] Indeed, we a...	ICE-USA:W1B-022:37:1
realize will you sure am i industry hotel the left 	... left the hotel industry , I am sure you will realize	we are	still around as we have just won an Award for our...	ICE-HKG:W1B-027:172:9
really does division that what uhm 	...sion<{#><[#><,></[<#> [.] Uhm what that division does really	we are	more one of the support divisions<{#><[#><,></[<#>...	ICE-JAM:S2A-053:X50:1:D
reason this for 	...rs have asked us to make sure that we do [.] For this reason	we are	asking those opted out jurisdictions to satisfy the...	ICE-CAN:S1B-051:70:1:F
records and reference information kind / / your 	... your </+> </}> kind information, reference and records	we are	attaching herewith a list of some prestigious...	ICE-IND:W1B-016:65:1
reduced are people ten so 	... reduced by ten people <,> [.] So ten people are reduced <,>	we are	now twenty people working <,> [.] Now this <,,> <}> <+> is <...	ICE-IND:S1A-018:150:1:B
reforms the 	...y and bring government closer to people <,,> [.] The reforms	we are	proposing to the House of Commons and the Senate would...	ICE-CAN:S2B-022:78:1:A
remember 	...ul Vasnik the youthful minister for sports <,,> [.] Remember	we are	here at uh <,,> the <,> Shri Shiv Chattrapati Sports...	ICE-IND:S2A-013:124:1:A
remember possible is it when call a me give just 	... just give me a call when it is possible, remember	we are	all of five hours ahead of <}> <-> jamaica</-...	ICE-JAM:W1B-013:83:8
